iso_code,country,energy_metric,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2030_target
NZL,New Zealand,renewables_share_elec,70.654,61.983,68.514,64.95,71.792,62.69,63.01,63.572,61.757,69.331,70.469,73.454,68.482,71.159,76.454,77.387,82.429,78.668,81.343,80.242,78.103,79.208,84.267,86.629,82.995,85.461,86.516,87.568,88.617,89.663,90.706,93.0
NZL,New Zealand,hydro_electricity,24.19,21.46,24.62,23.39,26.97,23.09,23.34,23.4,22.12,23.98,24.48,24.86,22.67,22.8,24.07,24.28,25.66,24.93,26.03,25.32,24.03,23.99,25.86,26.17,23.52,24.714,24.714,24.714,24.714,24.714,24.714,24.7
NZL,New Zealand,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.06,0.08,0.1,0.13,0.16,0.21,0.28,0.37,0.37,0.433,0.483,0.534,0.584,0.634,0.685,1.7
NZL,New Zealand,wind_electricity,0.12,0.14,0.15,0.15,0.36,0.61,0.62,0.92,1.05,1.46,1.62,1.94,2.06,2.0,2.19,2.34,2.32,2.07,2.05,2.23,2.28,2.62,2.89,3.51,4.4,4.314,4.679,5.044,5.409,5.774,6.139,6.7
NZL,New Zealand,gas_electricity,9.45,12.16,10.15,9.71,6.86,9.26,9.61,11.81,10.56,8.86,9.84,8.35,8.81,8.63,7.0,6.8,5.71,6.98,5.66,5.42,5.94,4.65,4.31,3.36,4.27,4.007,3.717,3.428,3.139,2.85,2.561,2.9
NGA,Nigeria,hydro_capacity_gw,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.11,2.86,2.86,2.41,2.41,2.41,2.41,2.41,2.41,5.9
NGA,Nigeria,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.03,0.05,0.08,0.11,0.14,0.18,0.2,0.231,0.261,0.291,0.32,0.35,0.38,6.0
NGA,Nigeria,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
NGA,Nigeria,biofuel_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.02,0.019,0.02,0.021,0.022,0.023,0.024,1.1
NGA,Nigeria,renewables_share_elec,38.263,38.268,38.237,36.931,33.429,33.036,27.119,27.142,27.131,22.941,24.416,21.783,19.798,18.562,16.698,19.506,22.469,24.194,21.166,23.341,20.553,20.663,24.711,22.889,23.025,20.573,20.149,19.744,19.355,18.983,18.625,31.0
MKD,North Macedonia,hydro_capacity_gw,0.44,0.44,0.44,0.44,0.54,0.54,0.55,0.55,0.55,0.55,0.56,0.56,0.6,0.62,0.63,0.66,0.66,0.69,0.69,0.7,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,1.36026
MKD,North Macedonia,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.08,0.08,0.14,0.51,0.83,0.736,0.86,0.984,1.108,1.231,1.355,0.83127
MKD,North Macedonia,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.07,0.07,0.07,0.075,0.081,0.086,0.091,0.097,0.30228
MKD,North Macedonia,biofuel_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011,0.011,0.012,0.012,0.013,0.02519
MKD,North Macedonia,renewables_share_elec,18.339,10.161,12.925,20.417,22.289,21.501,24.408,16.777,13.703,19.33,33.75,21.375,16.856,26.589,24.665,36.842,37.432,23.412,35.252,23.064,28.19,30.612,29.981,34.953,33.684,36.582,38.016,39.453,40.892,42.334,43.778,66.0
NOR,Norway,hydro_capacity_gw,28.13,27.68,27.91,27.99,28.03,28.55,28.72,28.96,29.41,29.54,29.69,29.97,30.51,31.03,31.24,31.37,31.82,31.91,32.53,32.8,33.73,34.08,34.27,34.29,34.7,34.214,34.214,34.214,34.214,34.214,34.214,34.69
NOR,Norway,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.08,0.14,0.14,0.18,0.34,0.63,0.78,0.796,0.913,1.03,1.147,1.264,1.381,5.39
NOR,Norway,wind_capacity_gw,0.01,0.01,0.1,0.1,0.15,0.26,0.28,0.35,0.4,0.42,0.42,0.51,0.7,0.82,0.86,0.87,0.88,1.21,1.71,2.91,4.03,5.05,5.06,5.06,5.15,6.374,6.933,7.492,8.051,8.61,9.169,9.17
NOR,Norway,biofuel_capacity_gw,0.05,0.05,0.11,0.12,0.11,0.09,0.09,0.11,0.11,0.11,0.12,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08,0.098,0.097,0.097,0.097,0.096,0.096,0.19
NOR,Norway,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
NOR,Norway,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
NOR,Norway,hydro_share_elec,99.621,99.537,99.561,99.163,99.071,99.087,98.726,98.468,98.729,95.816,95.065,95.719,97.155,96.688,96.626,96.48,96.886,96.47,95.67,94.083,92.27,92.047,88.662,89.505,89.159,86.634,85.544,84.48,83.442,82.43,81.442,82.98
NOR,Norway,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.052,0.07,0.118,0.236,0.232,0.266,0.304,0.341,0.377,0.413,0.447,3.34
NOR,Norway,wind_share_elec,0.021,0.025,0.062,0.207,0.228,0.365,0.529,0.656,0.646,0.742,0.708,1.027,1.056,1.419,1.583,1.771,1.431,1.931,2.664,4.145,6.448,7.519,10.232,9.074,9.334,11.464,12.504,13.519,14.509,15.474,16.417,11.81
NOR,Norway,biofuel_share_elec,0.183,0.207,0.192,0.31,0.328,0.241,0.323,0.287,0.284,0.176,0.285,0.271,0.226,0.302,0.178,0.176,0.156,0.176,0.138,0.188,0.156,0.141,0.166,0.164,0.161,0.149,0.145,0.14,0.136,0.132,0.128,0.56
NOR,Norway,coal_share_elec,0.028,0.033,0.031,0.038,0.036,0.029,0.033,0.029,0.028,0.031,0.033,0.032,0.027,0.03,0.029,0.028,0.027,0.027,0.028,0.03,0.026,0.026,0.028,0.02,0.019,0.023,0.023,0.022,0.022,0.022,0.021,0.03
NOR,Norway,gas_share_elec,0.148,0.198,0.154,0.282,0.337,0.277,0.389,0.56,0.312,3.235,3.909,2.952,1.536,1.562,1.583,1.546,1.499,1.396,1.501,1.547,1.048,0.198,0.795,1.002,1.094,1.464,1.481,1.497,1.514,1.529,1.545,1.28
NOR,Norway,hydro_electricity,141.82,120.46,129.37,105.48,108.78,135.69,119.37,133.66,139.04,125.28,116.74,120.28,141.72,128.14,135.47,137.3,142.81,142.37,138.98,125.29,141.8,143.97,128.24,136.71,138.5,137.844,137.844,137.844,137.844,137.844,137.844,148.789
NOR,Norway,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.11,0.17,0.36,0.36,0.423,0.49,0.556,0.623,0.69,0.757,5.989
NOR,Norway,wind_electricity,0.03,0.03,0.08,0.22,0.25,0.5,0.64,0.89,0.91,0.97,0.87,1.29,1.54,1.88,2.22,2.52,2.11,2.85,3.87,5.52,9.91,11.76,14.8,13.86,14.5,18.24,20.149,22.059,23.968,25.877,27.786,21.173
NOR,Norway,biofuel_electricity,0.26,0.25,0.25,0.33,0.36,0.33,0.39,0.39,0.4,0.23,0.35,0.34,0.33,0.4,0.25,0.25,0.23,0.26,0.2,0.25,0.24,0.22,0.24,0.25,0.25,0.237,0.233,0.229,0.225,0.221,0.217,1.002
NOR,Norway,coal_electricity,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.03,0.03,0.037,0.037,0.037,0.036,0.036,0.036,0.052
NOR,Norway,gas_electricity,0.21,0.24,0.2,0.3,0.37,0.38,0.47,0.76,0.44,4.23,4.8,3.71,2.24,2.07,2.22,2.2,2.21,2.06,2.18,2.06,1.61,0.31,1.15,1.53,1.7,2.329,2.386,2.443,2.5,2.557,2.615,2.302
PAK,Pakistan,hydro_capacity_gw,4.96,5.1,5.1,5.68,6.55,6.55,6.54,6.55,6.65,6.66,6.73,6.74,6.78,7.09,7.22,7.22,7.25,7.41,9.91,9.92,10.04,10.04,10.64,10.64,11.53,10.578,10.578,10.578,10.578,10.578,10.578,20.90924331
PAK,Pakistan,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.05,0.1,0.17,0.27,0.59,0.66,0.68,0.76,1.05,1.44,2.18,3.21,3.72,4.027,4.568,5.109,5.65,6.191,6.733,12.99107538
PAK,Pakistan,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.06,0.11,0.21,0.31,0.59,0.79,1.19,1.24,1.24,1.34,1.85,1.85,1.85,2.053,2.189,2.325,2.461,2.597,2.733,5.624867994
PAK,Pakistan,biofuel_capacity_gw,0.22,0.22,0.22,0.22,0.23,0.23,0.23,0.24,0.26,0.26,0.26,0.26,0.26,0.27,0.32,0.33,0.37,0.37,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.456,0.467,0.478,0.489,0.5,0.511,0.394
PAK,Pakistan,nuclear_capacity_gw,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.79,0.79,0.79,0.79,0.79,0.75,1.14,1.14,1.14,1.14,2.29,3.62,3.62,3.62,2.511,2.62,2.728,2.837,2.946,3.054,3.62
PAK,Pakistan,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,1.32,1.98,0.607,0.642,0.676,0.711,0.745,0.78,9.27
PAK,Pakistan,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93293576
PAK,Pakistan,hydro_share_elec,43.42,41.129,43.491,38.841,35.436,40.772,44.679,43.946,45.849,46.864,51.85,46.548,46.979,49.038,47.401,44.724,38.613,27.682,23.644,27.972,26.363,24.961,23.747,22.6,22.134,22.65,21.741,20.901,20.124,19.403,18.731,37.8058
PAK,Pakistan,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.049,0.11,0.215,0.35,0.491,0.816,0.912,0.796,0.775,1.886,3.058,4.148,6.428,11.689,10.944,12.167,13.295,14.339,15.309,16.211,10.8401
PAK,Pakistan,wind_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.016,0.033,0.016,0.615,1.168,1.02,1.596,2.082,2.733,2.399,2.279,3.407,4.354,4.214,3.51,4.651,4.857,5.048,5.224,5.388,5.54,9.0124
PAK,Pakistan,biofuel_share_elec,0.0,0.0,0.0,1.73,1.657,1.321,1.482,1.913,2.113,1.668,1.614,1.812,1.841,2.077,2.803,2.777,1.992,1.686,1.479,1.424,1.375,1.376,1.312,1.263,1.256,1.486,1.471,1.458,1.446,1.434,1.423,0.5472
PAK,Pakistan,nuclear_share_elec,0.96,4.3,3.503,2.61,2.664,3.184,3.566,3.536,2.872,4.404,4.173,6.267,8.291,6.77,6.686,5.592,6.527,8.041,8.034,7.555,7.575,11.71,15.3,15.993,15.778,11.69,11.744,11.794,11.84,11.883,11.923,11.5773
PAK,Pakistan,coal_share_elec,0.606,0.608,0.448,0.288,0.235,0.172,0.196,0.214,0.182,0.2,0.147,0.163,0.094,0.246,0.204,0.194,0.744,10.817,13.638,21.541,21.649,19.277,18.878,18.273,16.364,16.066,16.234,16.389,16.533,16.666,16.791,22.6237
PAK,Pakistan,gas_share_elec,55.014,53.963,52.559,56.531,60.008,54.551,50.077,50.39,48.985,46.847,42.184,45.128,42.668,41.037,41.387,45.202,49.712,48.78,49.676,38.334,38.873,36.21,32.262,31.228,29.27,32.513,31.786,31.115,30.493,29.917,29.38,7.5935
PAK,Pakistan,hydro_electricity,17.19,18.94,22.35,26.94,25.67,30.86,31.95,28.71,27.78,28.09,31.81,28.52,29.86,31.87,32.47,34.63,32.18,27.92,27.34,33.58,33.55,33.55,34.58,34.0,34.37,34.01,34.01,34.01,34.01,34.01,34.01,80.26602992
PAK,Pakistan,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.07,0.14,0.24,0.38,0.68,0.92,0.92,0.93,2.4,4.11,6.04,9.67,18.15,16.433,19.033,21.634,24.234,26.834,29.435,23.01475229
PAK,Pakistan,wind_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.4,0.8,0.79,1.33,2.1,3.16,2.88,2.9,4.58,6.34,6.34,5.45,6.983,7.598,8.214,8.829,9.444,10.06,19.13435365
PAK,Pakistan,biofuel_electricity,0.0,0.0,0.0,1.2,1.2,1.0,1.06,1.25,1.28,1.0,0.99,1.11,1.17,1.35,1.92,2.15,1.66,1.7,1.71,1.71,1.75,1.85,1.91,1.9,1.95,2.231,2.302,2.372,2.443,2.514,2.584,1.161749274
PAK,Pakistan,nuclear_electricity,0.38,1.98,1.8,1.81,1.93,2.41,2.55,2.31,1.74,2.64,2.56,3.84,5.27,4.4,4.58,4.33,5.44,8.11,9.29,9.07,9.64,15.74,22.28,24.06,24.5,17.553,18.372,19.191,20.01,20.829,21.648,24.58
PAK,Pakistan,coal_electricity,0.24,0.28,0.23,0.2,0.17,0.13,0.14,0.14,0.11,0.12,0.09,0.1,0.06,0.16,0.14,0.15,0.62,10.91,15.77,25.86,27.55,25.91,27.49,27.49,25.41,24.123,25.396,26.668,27.941,29.213,30.486,48.03269082
PAK,Pakistan,gas_electricity,21.78,24.85,27.01,39.21,43.47,41.29,35.81,32.92,29.68,28.08,25.88,27.65,27.12,26.67,28.35,35.0,41.43,49.2,57.44,46.02,49.47,48.67,46.98,46.98,45.45,48.82,49.724,50.629,51.534,52.439,53.344,16.12181576
PHL,Philippines,hydro_capacity_gw,1.63,1.71,1.92,2.36,2.66,2.66,2.66,2.66,2.66,2.66,2.83,2.83,2.84,2.84,2.86,2.88,2.89,2.9,2.98,3.03,3.05,3.05,3.04,3.1,3.13,3.074,3.074,3.074,3.074,3.074,3.074,4.945
PHL,Philippines,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.18,0.8,0.92,0.94,1.01,1.09,1.41,1.67,1.8,2.97,2.734,3.029,3.324,3.618,3.913,4.207,20.004
PHL,Philippines,wind_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.34,0.43,0.43,0.43,0.43,0.44,0.44,0.44,0.44,0.44,0.44,0.443,0.444,0.445,0.446,0.447,0.448,1.08
PHL,Philippines,biofuel_capacity_gw,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.05,0.16,0.16,0.18,0.19,0.2,0.3,0.31,0.34,0.4,0.46,0.58,0.58,0.7,0.68,0.8,0.674,0.706,0.739,0.772,0.805,0.838,0.63
PHL,Philippines,coal_capacity_gw,3.94,3.94,3.94,3.94,3.94,3.94,4.22,4.22,4.22,4.22,4.58,4.85,4.85,5.54,5.68,6.05,7.67,8.14,8.86,10.42,10.94,11.67,12.44,12.41,13.01,11.981,12.387,12.792,13.198,13.604,14.01,12.13
PHL,Philippines,gas_capacity_gw,0.0,1.09,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,2.92,3.45,3.45,3.45,3.45,3.45,3.45,3.73,3.73,3.73,3.98,4.059,4.138,4.217,4.296,4.375,5.14
PHL,Philippines,hydro_share_elec,31.863,26.552,22.017,21.892,23.116,20.701,23.866,19.345,21.755,21.181,15.385,17.38,17.554,16.389,14.932,13.227,10.951,11.968,10.891,8.767,8.122,9.765,10.236,9.701,9.577,8.748,8.465,8.2,7.951,7.717,7.496,8.17
PHL,Philippines,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.214,1.485,1.494,1.451,1.365,1.548,1.562,1.846,2.375,3.242,3.095,3.319,3.529,3.727,3.913,4.088,16.5
PHL,Philippines,wind_share_elec,0.0,0.0,0.0,0.0,0.0,0.049,0.12,0.136,0.133,0.13,0.118,0.161,0.137,0.114,0.245,1.146,1.323,1.357,1.335,1.135,1.164,1.349,1.045,1.221,1.084,1.149,1.134,1.12,1.107,1.095,1.083,1.7
PHL,Philippines,biofuel_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.161,0.274,0.294,0.261,0.535,0.972,1.245,1.266,1.125,1.412,1.541,1.339,1.135,1.137,1.226,1.246,1.266,1.284,1.301,1.317,0.59
PHL,Philippines,coal_share_elec,68.056,70.269,50.517,41.558,43.568,37.651,36.711,38.056,34.822,35.656,45.957,45.404,48.399,52.47,53.994,56.041,58.466,58.344,60.293,63.206,65.725,65.933,67.394,70.099,69.322,64.416,64.714,64.992,65.254,65.501,65.733,45.16
PHL,Philippines,gas_share_elec,0.082,3.179,27.466,36.551,33.315,41.599,39.304,42.463,43.29,43.033,38.501,36.893,33.636,30.733,30.534,28.838,26.803,25.592,24.765,24.402,22.029,19.849,18.139,15.47,15.639,21.366,21.122,20.892,20.677,20.474,20.283,19.3
PHL,Philippines,hydro_electricity,7.8,7.1,7.03,7.87,8.59,8.39,9.94,8.56,9.84,9.79,7.8,9.7,10.25,10.02,9.14,8.66,8.11,9.61,9.38,8.03,7.19,9.19,10.09,10.09,10.87,9.486,9.486,9.486,9.486,9.486,9.486,15.87
PHL,Philippines,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.14,1.1,1.2,1.25,1.25,1.37,1.47,1.82,2.47,3.68,3.356,3.719,4.083,4.446,4.81,5.174,32.06
PHL,Philippines,wind_electricity,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.06,0.06,0.06,0.06,0.09,0.08,0.07,0.15,0.75,0.98,1.09,1.15,1.04,1.03,1.27,1.03,1.27,1.23,1.246,1.271,1.296,1.321,1.346,1.371,3.31
PHL,Philippines,biofuel_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.16,0.18,0.16,0.35,0.72,1.0,1.09,1.03,1.25,1.45,1.32,1.18,1.29,1.329,1.397,1.464,1.532,1.599,1.667,1.14
PHL,Philippines,coal_electricity,16.66,18.79,16.13,14.94,16.19,15.26,15.29,16.84,15.75,16.48,23.3,25.34,28.26,32.08,33.05,36.69,43.3,46.85,51.93,57.89,58.18,62.05,66.43,72.91,78.68,69.849,72.517,75.184,77.852,80.519,83.187,87.75
PHL,Philippines,gas_electricity,0.02,0.85,8.77,13.14,12.38,16.86,16.37,18.79,19.58,19.89,19.52,20.59,19.64,18.79,18.69,18.88,19.85,20.55,21.33,22.35,19.5,18.68,17.88,16.09,17.75,23.169,23.669,24.168,24.668,25.168,25.668,37.51
POL,Poland,hydro_capacity_gw,0.82,0.87,0.84,0.87,0.88,0.92,0.92,0.92,0.93,0.93,0.94,0.94,0.94,0.95,0.96,0.96,0.97,0.97,0.97,0.97,0.98,0.97,0.98,0.99,0.99,0.982,0.982,0.982,0.982,0.982,0.982,1.13
POL,Poland,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.18,0.28,0.54,1.5,3.79,7.09,11.06,16.43,20.2,22.389,25.821,29.254,32.686,36.119,39.551,27.0
POL,Poland,wind_capacity_gw,0.0,0.02,0.03,0.04,0.04,0.12,0.17,0.31,0.53,0.71,1.11,1.8,2.56,3.43,3.84,4.89,5.75,5.76,5.77,5.84,6.3,6.97,8.15,9.34,10.06,10.593,11.369,12.144,12.92,13.696,14.471,19.84
POL,Poland,biofuel_capacity_gw,0.02,0.03,0.03,0.04,0.05,0.06,0.06,0.07,0.09,0.11,0.13,0.28,0.58,0.74,0.82,0.96,0.97,0.97,1.0,1.01,1.05,1.1,1.22,1.18,1.18,1.357,1.419,1.481,1.543,1.605,1.668,2.47
POL,Poland,nuclear_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
POL,Poland,coal_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.49
POL,Poland,gas_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.01
POL,Poland,hydro_share_elec,1.516,1.675,1.653,1.149,1.41,1.458,1.309,1.527,1.432,1.621,1.919,1.468,1.294,1.525,1.409,1.147,1.33,1.549,1.195,1.237,1.386,1.345,1.134,1.505,1.267,1.177,1.149,1.122,1.096,1.072,1.049,1.01
POL,Poland,solar_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.038,0.075,0.103,0.182,0.448,1.282,2.259,4.782,6.938,10.607,9.457,10.715,11.915,13.06,14.155,15.201,12.72
POL,Poland,wind_share_elec,0.0,0.007,0.044,0.083,0.095,0.093,0.167,0.338,0.559,0.735,1.091,2.016,3.012,3.749,4.964,6.805,7.822,9.019,7.767,9.539,10.332,9.33,11.382,14.432,14.907,14.099,14.812,15.492,16.142,16.762,17.355,28.32
POL,Poland,biofuel_share_elec,0.158,0.316,0.312,0.317,0.664,1.001,1.277,1.663,2.41,3.561,4.14,4.789,6.398,5.386,6.451,6.228,4.945,3.926,3.974,4.848,5.46,4.634,4.391,5.096,4.775,5.707,5.776,5.841,5.904,5.963,6.02,5.12
POL,Poland,nuclear_share_elec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
POL,Poland,coal_share_elec,97.657,97.024,96.396,96.787,95.649,94.029,94.31,93.562,92.482,90.821,89.697,88.06,85.327,86.048,83.723,81.779,80.964,79.337,79.218,74.583,70.233,73.337,71.775,61.731,56.156,60.618,58.461,56.404,54.441,52.566,50.772,35.12
POL,Poland,gas_share_elec,0.668,0.978,1.595,1.665,2.182,3.42,2.938,2.911,3.116,3.262,3.154,3.667,3.969,3.293,3.445,4.004,4.865,6.067,7.663,9.343,11.307,9.095,6.537,10.298,12.288,8.943,9.088,9.226,9.357,9.483,9.603,14.92
POL,Poland,hydro_electricity,2.11,2.33,2.28,1.67,2.08,2.2,2.04,2.35,2.15,2.38,2.92,2.33,2.04,2.44,2.18,1.83,2.14,2.56,1.97,1.96,2.12,2.34,1.97,2.41,2.11,2.19,2.19,2.19,2.19,2.19,2.19,2.0
POL,Poland,solar_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.12,0.17,0.3,0.71,1.96,3.93,8.31,11.11,17.66,17.601,20.431,23.261,26.09,28.92,31.75,25.12
POL,Poland,wind_electricity,0.0,0.01,0.06,0.12,0.14,0.14,0.26,0.52,0.84,1.08,1.66,3.2,4.75,6.0,7.68,10.86,12.59,14.91,12.8,15.11,15.8,16.23,19.78,23.11,24.82,26.241,28.243,30.244,32.246,34.247,36.249,55.94
POL,Poland,biofuel_electricity,0.22,0.44,0.43,0.46,0.98,1.51,1.99,2.56,3.62,5.23,6.3,7.6,10.09,8.62,9.98,9.94,7.96,6.49,6.55,7.68,8.35,8.06,7.63,8.16,7.95,10.623,11.013,11.403,11.793,12.183,12.574,10.12
POL,Poland,nuclear_electricity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05
POL,Poland,coal_electricity,135.89,134.97,132.94,140.66,141.12,141.88,147.01,144.01,138.89,133.38,136.51,139.76,134.57,137.72,129.52,130.52,130.32,131.16,130.56,118.14,107.4,127.57,124.73,98.85,93.5,112.826,111.47,110.113,108.756,107.4,106.043,69.36
POL,Poland,gas_electricity,0.93,1.36,2.2,2.42,3.22,5.16,4.58,4.48,4.68,4.79,4.8,5.82,6.26,5.27,5.33,6.39,7.83,10.03,12.63,14.8,17.29,15.82,11.36,16.49,20.46,16.646,17.328,18.011,18.693,19.375,20.057,29.45
PRT,Portugal,hydro_capacity_gw,4.54,4.56,4.58,4.58,4.83,5.02,5.05,5.06,5.06,5.09,5.11,5.54,5.71,5.66,5.72,6.17,6.96,7.23,7.24,7.26,7.24,7.25,8.19,8.19,8.35,7.844,7.844,7.844,7.844,7.844,7.844,4.2
PRT,Portugal,solar_capacity_gw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.12,0.13,0.17,0.24,0.3,0.42,0.45,0.53,0.62,0.72,0.97,1.19,1.82,2.82,4.04,5.81,5.773,6.596,7.419,8.241,9.064,9.887,20.4
